iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
VEN,South America,Venezuela,3/25/2020,91,7,7.857,NULL,NULL,NULL,3.17,0.244,0.274,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,82.41,28704947,36.253,29,6.614,3.915,16745.022,NULL,204.85,6.47,NULL,NULL,NULL,0.8,72.06,0.711,NULL,NULL,NULL,NULL
VEN,South America,Venezuela,3/26/2020,107,16,9.286,NULL,NULL,NULL,3.728,0.557,0.323,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,82.41,28704947,36.253,29,6.614,3.915,16745.022,NULL,204.85,6.47,NULL,NULL,NULL,0.8,72.06,0.711,NULL,NULL,NULL,NULL
VEN,South America,Venezuela,3/27/2020,107,0,9.286,1,1,0.143,3.728,0,0.323,0.035,0.035,0.005,0.78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,82.41,28704947,36.253,29,6.614,3.915,16745.022,NULL,204.85,6.47,NULL,NULL,NULL,0.8,72.06,0.711,NULL,NULL,NULL,NULL
VEN,South America,Venezuela,3/28/2020,119,12,7,2,1,0.286,4.146,0.418,0.244,0.07,0.035,0.01,0.77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,82.41,28704947,36.253,29,6.614,3.915,16745.022,NULL,204.85,6.47,NULL,NULL,NULL,0.8,72.06,0.711,NULL,NULL,NULL,NULL
VEN,South America,Venezuela,3/29/2020,119,0,7,2,0,0.286,4.146,0,0.244,0.07,0,0.01,0.77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,82.41,28704947,36.253,29,6.614,3.915,16745.022,NULL,204.85,6.47,NULL,NULL,NULL,0.8,72.06,0.711,NULL,NULL,NULL,NULL
VEN,South America,Venezuela,3/30/2020,135,16,8.286,3,1,0.429,4.703,0.557,0.289,0.105,0.035,0.015,0.78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,82.41,28704947,36.253,29,6.614,3.915,16745.022,NULL,204.85,6.47,NULL,NULL,NULL,0.8,72.06,0.711,NULL,NULL,NULL,NULL
VEN,South America,Venezuela,3/31/2020,135,0,7.286,3,0,0.429,4.703,0,0.254,0.105,0,0.015,0.78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,82.41,28704947,36.253,29,6.614,3.915,16745.022,NULL,204.85,6.47,NULL,NULL,NULL,0.8,72.06,0.711,NULL,NULL,NULL,NULL
VEN,South America,Venezuela,4/1/2020,143,8,7.429,3,0,0.429,4.982,0.279,0.259,0.105,0,0.015,0.78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,82.41,28704947,36.253,29,6.614,3.915,16745.022,NULL,204.85,6.47,NULL,NULL,NULL,0.8,72.06,0.711,NULL,NULL,NULL,NULL
VEN,South America,Venezuela,4/2/2020,146,3,5.571,5,2,0.714,5.086,0.105,0.194,0.174,0.07,0.025,0.78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,82.41,28704947,36.253,29,6.614,3.915,16745.022,NULL,204.85,6.47,NULL,NULL,NULL,0.8,72.06,0.711,NULL,NULL,NULL,NULL
VEN,South America,Venezuela,4/3/2020,153,7,6.571,7,2,0.857,5.33,0.244,0.229,0.244,0.07,0.03,0.79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,82.41,28704947,36.253,29,6.614,3.915,16745.022,NULL,204.85,6.47,NULL,NULL,NULL,0.8,72.06,0.711,NULL,NULL,NULL,NULL
VEN,South America,Venezuela,4/4/2020,155,2,5.143,7,0,0.714,5.4,0.07,0.179,0.244,0,0.025,0.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,82.41,28704947,36.253,29,6.614,3.915,16745.022,NULL,204.85,6.47,NULL,NULL,NULL,0.8,72.06,0.711,NULL,NULL,NULL,NULL
